class_id,seed,set_id,left,right,selected_left,selected_right,absolute_difference,helped,hurt
85,79,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.10474052644612183,True,False
85,79,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.01059591510032477,False,True
85,79,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,9.454350353621521e-05,False,True
85,80,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,-0.06229697700973702,True,False
85,80,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-0.21090993912025624,True,False
85,80,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage10_w6,-0.00649941668456222,True,False
85,81,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,-0.007335493228424694,True,False
85,81,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-0.15496773171130587,True,False
85,81,primary_ec9365fcc9ef,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,0.044311560516973686,False,True
85,82,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,186.50799487293583,False,True
85,82,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.001292604890295479,True,False
131,79,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,0.32297097839028766,False,True
131,79,primary_52112c337d08,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.009563111837451286,False,True
131,79,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.03810912699282198,False,True
131,80,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,0.16089950683233667,False,True
131,80,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-0.19358531966406647,True,False
131,80,primary_ec9365fcc9ef,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,0.03365127105992727,False,True
131,81,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,-0.36774391488779656,True,False
131,81,primary_52112c337d08,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,0.021415451301947996,False,True
131,81,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,0.07292947046693149,False,True
131,81,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage10_w6,-0.0016737358295131274,True,False
131,81,primary_ec9365fcc9ef,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-1.271972005814007,True,False
131,82,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,0.16109304053911427,False,True
131,82,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.02137730303678609,False,True
131,82,primary_ec9365fcc9ef,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.021314206520173698,True,False
224,79,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,0.0867687392677573,False,True
224,79,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,1.2005866811177728,False,True
224,79,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.0009179913199091026,True,False
224,79,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.009195865268566188,False,True
224,80,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,-0.03350821545501505,True,False
224,80,primary_52112c337d08,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,-0.01099431918065363,True,False
224,80,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-1.1092268536692134,True,False
224,80,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,0.0037790339372918424,False,True
224,80,primary_ec9365fcc9ef,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.2828893840886196,True,False
224,81,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.07375104210977668,True,False
224,81,primary_52112c337d08,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.0019054242641374222,False,True
224,81,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.0070849271178445895,False,True
224,81,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.008592939597519946,False,True
224,82,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.015170154264922072,False,True
301,79,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,1.4823460099755685,False,True
301,79,primary_52112c337d08,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.083511730195994,False,True
301,79,primary_903cdd7eae0a,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w8,attention_output_all_blocks_stage10_w8,-0.0026810546436877307,True,False
301,79,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,1.4648727671117714,False,True
301,79,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.0033185415244929573,True,False
301,79,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.01118871860404623,False,True
301,80,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,0.0925186625489829,False,True
301,80,primary_52112c337d08,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,0.00032878512934076017,False,True
301,80,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-0.3931546142625848,True,False
301,80,primary_ec9365fcc9ef,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,0.14286733580762245,False,True
301,81,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,-3.292729681880478,True,False
301,81,primary_52112c337d08,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.7670506094364526,False,True
301,81,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,18.830651450175523,False,True
301,81,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage10_w6,1.5014645848875112,False,True
301,82,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.015654077588706627,True,False
345,79,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,0.03684068087152076,False,True
345,79,primary_52112c337d08,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage10_w6,0.002461113543517971,False,True
345,79,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-0.6933836013242145,True,False
345,79,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage10_w6,-0.04676654494966215,True,False
345,79,primary_ec9365fcc9ef,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,0.00937094820896786,False,True
345,80,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,0.10541340067578629,False,True
345,80,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,0.15853379840893567,False,True
345,80,primary_ec9365fcc9ef,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.13981227461056278,True,False
345,81,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,-0.058027758842687405,True,False
345,81,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-0.028541902618542336,True,False
345,81,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.08985908617103176,True,False
345,82,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,0.10946995368067292,False,True
345,82,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,0.07495892892711353,False,True
345,82,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.02688838551387107,True,False
384,79,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.13627560553493367,True,False
384,79,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,0.007693294577766463,False,True
384,79,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.016299836045561733,True,False
384,79,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.019368207543383417,False,True
384,80,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,-0.1420552907988686,True,False
384,80,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-0.241036468966076,True,False
384,80,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.0023136638123268938,False,True
384,80,primary_ec9365fcc9ef,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.22167957299186364,True,False
384,81,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,-0.056961037126768574,True,False
384,81,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-0.24173054534799113,True,False
384,81,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.019893606942730464,True,False
384,81,primary_ec9365fcc9ef,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,0.0002678671211242545,False,True
384,82,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.013095102885529286,True,False
384,82,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.0147287028679699,True,False
462,79,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,-0.993742967071441,True,False
462,79,primary_52112c337d08,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,-0.05191719594045807,True,False
462,79,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-4.0772748345916625,True,False
462,79,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.09566110977920061,True,False
462,80,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,-0.06525414972896822,True,False
462,80,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-0.5746428556398512,True,False
462,80,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.020424106418591492,False,True
462,80,primary_ec9365fcc9ef,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.2748161109549834,True,False
462,81,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,10.17053088827426,False,True
462,81,primary_da06c09aa41a,aligned_actual_source,aligned_donor_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.0383808951960418,True,False
462,82,primary_494f26df6416,aligned_actual_source,aligned_donor_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,0.24383871817367725,False,True
462,82,primary_d0adb13a6bdf,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-1.741884112331704,True,False
462,82,primary_d82bcfdaeedc,aligned_actual_source,aligned_donor_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,0.0036714817829448486,False,True
