family,class_id,seed,set_id,left,right,left_selected,right_selected,decision_changed,absolute_difference,normalized_difference,estimand,unit,source_observations_sha256
primary,19,82,primary_9688e435275c,candidate_B,energy,adaln_modulation_projection_all_blocks_stage15_w4,adaln_modulation_projection_all_blocks_stage10_w4,True,-0.02990291589854624,-0.04197999882490209,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,19,82,primary_98d1f6d8741d,candidate_B,energy,adaln_modulation_projection_all_blocks_stage15_w8,adaln_modulation_projection_all_blocks_stage10_w8,True,-0.002080689002411873,-0.128711871927824,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,19,82,primary_a8226b7ab73c,candidate_B,energy,adaln_conditioning_all_blocks_stage15_w8,adaln_conditioning_all_blocks_stage10_w8,True,-0.001476795417147513,-0.010426783731850622,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,19,82,primary_abefa8b91ecd,candidate_B,energy,mlp_down_all_blocks_stage15_w4,mlp_down_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,19,82,primary_c3b87c54a36d,candidate_B,energy,qkv_all_blocks_stage15_w6,qkv_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,19,82,primary_d0adb13a6bdf,candidate_B,energy,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,19,82,primary_d82bcfdaeedc,candidate_B,energy,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage4_w6,True,-0.038625655188738506,-0.9753716392363248,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,19,82,primary_da06c09aa41a,candidate_B,energy,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage10_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,19,82,primary_e3ec35ff3518,candidate_B,energy,input_patch_projection_stage15_w8,input_patch_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,19,82,primary_ec9365fcc9ef,candidate_B,energy,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,True,-0.44154421949067674,-0.17727326347598488,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,19,82,primary_f52ef9bf6b5e,candidate_B,energy,output_head_projection_stage15_w6,output_head_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,19,82,primary_f948566cda47,candidate_B,energy,mlp_down_all_blocks_stage15_w6,mlp_down_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_019d7c31a48b,candidate_B,energy,mlp_up_gate_all_blocks_stage15_w8,mlp_up_gate_all_blocks_stage4_w8,True,-0.02715964242742075,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_39fca70e9e59,candidate_B,energy,input_patch_projection_stage15_w4,input_patch_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_459b032d584a,candidate_B,energy,qkv_all_blocks_stage15_w8,qkv_all_blocks_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_494f26df6416,candidate_B,energy,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_52112c337d08,candidate_B,energy,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage4_w6,True,-0.046369189739479566,-0.2309563824137989,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_5303e1fccdc7,candidate_B,energy,mlp_down_all_blocks_stage15_w8,mlp_down_all_blocks_stage10_w8,True,-0.01542589964803653,-0.2363347856667074,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_58a05bddec17,candidate_B,energy,output_conditioning_projection_stage15_w4,output_conditioning_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_59152023723c,candidate_B,energy,qkv_all_blocks_stage15_w4,qkv_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_5e743138a0d1,candidate_B,energy,adaln_modulation_projection_all_blocks_stage15_w6,adaln_modulation_projection_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_6c830b5fb730,candidate_B,energy,input_patch_projection_stage15_w6,input_patch_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_705fa28644fa,candidate_B,energy,output_conditioning_projection_stage15_w6,output_conditioning_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_78aa853a8dcb,candidate_B,energy,output_head_projection_stage15_w4,output_head_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_8748e8c257a6,candidate_B,energy,output_head_projection_stage15_w8,output_head_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_8bc97f489508,candidate_B,energy,output_conditioning_projection_stage15_w8,output_conditioning_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_903cdd7eae0a,candidate_B,energy,attention_output_all_blocks_stage15_w8,attention_output_all_blocks_stage4_w8,True,-0.009248241157592927,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_9688e435275c,candidate_B,energy,adaln_modulation_projection_all_blocks_stage15_w4,adaln_modulation_projection_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_98d1f6d8741d,candidate_B,energy,adaln_modulation_projection_all_blocks_stage15_w8,adaln_modulation_projection_all_blocks_stage10_w8,True,-0.003186040927431576,-0.21821490082042963,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_a8226b7ab73c,candidate_B,energy,adaln_conditioning_all_blocks_stage15_w8,adaln_conditioning_all_blocks_stage10_w8,True,-0.020243593416225277,-0.1885847197058806,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_abefa8b91ecd,candidate_B,energy,mlp_down_all_blocks_stage15_w4,mlp_down_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_c3b87c54a36d,candidate_B,energy,qkv_all_blocks_stage15_w6,qkv_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_d0adb13a6bdf,candidate_B,energy,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_d82bcfdaeedc,candidate_B,energy,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage4_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_da06c09aa41a,candidate_B,energy,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,True,9.454350353621521e-05,0.0006207903359072539,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_e3ec35ff3518,candidate_B,energy,input_patch_projection_stage15_w8,input_patch_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_ec9365fcc9ef,candidate_B,energy,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,True,-0.9308446719459623,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_f52ef9bf6b5e,candidate_B,energy,output_head_projection_stage15_w6,output_head_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,79,primary_f948566cda47,candidate_B,energy,mlp_down_all_blocks_stage15_w6,mlp_down_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_019d7c31a48b,candidate_B,energy,mlp_up_gate_all_blocks_stage15_w8,mlp_up_gate_all_blocks_stage4_w8,True,-0.002958138628585515,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_39fca70e9e59,candidate_B,energy,input_patch_projection_stage15_w4,input_patch_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_459b032d584a,candidate_B,energy,qkv_all_blocks_stage15_w8,qkv_all_blocks_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_494f26df6416,candidate_B,energy,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,True,-0.06229697700973702,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_52112c337d08,candidate_B,energy,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage4_w6,True,0.00303674489854089,1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_5303e1fccdc7,candidate_B,energy,mlp_down_all_blocks_stage15_w8,mlp_down_all_blocks_stage10_w8,True,-0.002854470241516083,-0.3178130647812159,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_58a05bddec17,candidate_B,energy,output_conditioning_projection_stage15_w4,output_conditioning_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_59152023723c,candidate_B,energy,qkv_all_blocks_stage15_w4,qkv_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_5e743138a0d1,candidate_B,energy,adaln_modulation_projection_all_blocks_stage15_w6,adaln_modulation_projection_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_6c830b5fb730,candidate_B,energy,input_patch_projection_stage15_w6,input_patch_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_705fa28644fa,candidate_B,energy,output_conditioning_projection_stage15_w6,output_conditioning_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_78aa853a8dcb,candidate_B,energy,output_head_projection_stage15_w4,output_head_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_8748e8c257a6,candidate_B,energy,output_head_projection_stage15_w8,output_head_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_8bc97f489508,candidate_B,energy,output_conditioning_projection_stage15_w8,output_conditioning_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_903cdd7eae0a,candidate_B,energy,attention_output_all_blocks_stage15_w8,attention_output_all_blocks_stage4_w8,True,-0.004074162177573725,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_9688e435275c,candidate_B,energy,adaln_modulation_projection_all_blocks_stage15_w4,adaln_modulation_projection_all_blocks_stage10_w4,True,0.04048410238313238,0.06547525449352495,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_98d1f6d8741d,candidate_B,energy,adaln_modulation_projection_all_blocks_stage15_w8,adaln_modulation_projection_all_blocks_stage10_w8,True,-0.002041396211893698,-0.2929470876615,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_a8226b7ab73c,candidate_B,energy,adaln_conditioning_all_blocks_stage15_w8,adaln_conditioning_all_blocks_stage10_w8,True,-0.0016604996247764343,-0.2687007424602501,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_abefa8b91ecd,candidate_B,energy,mlp_down_all_blocks_stage15_w4,mlp_down_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_c3b87c54a36d,candidate_B,energy,qkv_all_blocks_stage15_w6,qkv_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_d0adb13a6bdf,candidate_B,energy,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_d82bcfdaeedc,candidate_B,energy,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage4_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_da06c09aa41a,candidate_B,energy,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage10_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_e3ec35ff3518,candidate_B,energy,input_patch_projection_stage15_w8,input_patch_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_ec9365fcc9ef,candidate_B,energy,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,True,-0.017475333128857087,-0.12691220821163834,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_f52ef9bf6b5e,candidate_B,energy,output_head_projection_stage15_w6,output_head_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,80,primary_f948566cda47,candidate_B,energy,mlp_down_all_blocks_stage15_w6,mlp_down_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,81,primary_019d7c31a48b,candidate_B,energy,mlp_up_gate_all_blocks_stage15_w8,mlp_up_gate_all_blocks_stage4_w8,True,-0.004155890522440586,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,81,primary_39fca70e9e59,candidate_B,energy,input_patch_projection_stage15_w4,input_patch_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,81,primary_459b032d584a,candidate_B,energy,qkv_all_blocks_stage15_w8,qkv_all_blocks_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,81,primary_494f26df6416,candidate_B,energy,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,True,-0.007335493228424694,-0.035097317055000854,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,81,primary_52112c337d08,candidate_B,energy,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,True,0.001963647758159933,0.4898886644314162,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,85,81,primary_5303e1fccdc7,candidate_B,energy,mlp_down_all_blocks_stage15_w8,mlp_down_all_blocks_stage10_w8,True,-0.0071782510766524865,-0.7322435479983688,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
